L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Ingredients
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Radish - White (Loose), 1 kg","Radishes are a root crop with a crunchy texture and a sharp, spicy, hot or sweet taste. They are juicy and sometimes have a pungent smell.
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/1197/clear-vegetarian-soup-with-vegetarian-fritter/",1 kg,kg,1 kg,1,1,36.18,27,Fresho,India,['1000016'],-,https://datalabs.siva3.io/image/Eunimart_groceries_64_14-fresho-radish-white.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_64-2_2-fresho-radish-white.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_64-3_3-fresho-radish-white.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_64-4_2-fresho-radish-white.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_64-5_1-fresho-radish-white.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Radishes are excellent source of vitamin C.
It contains folate, fiber, riboflavin, and potassium, as well as good amounts of copper, vitamin B6.
It is composed of high dietary fibre, which is very fine for digestive tract.",-,"[{'EAN Code': '1000016'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Radish - White, Organically Grown (Loose), 1 kg","Fresho Organic products are organically grown and handpicked by expert.
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",1 kg,kg,1 kg,1,1,41.45,31.5,Fresho,India,['50000543'],-,https://datalabs.siva3.io/image/Eunimart_groceries_50000543_7-fresho-radish-white-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_50000543-2_2-fresho-radish-white-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_50000543-3_2-fresho-radish-white-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_50000543-4_2-fresho-radish-white-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_50000543-5_1-fresho-radish-white-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '50000543'}, {'Country of origin': 'India'}]",-,-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Ready to Cook - Potato French Fries, 200 g","Potato French fries are delightful and low on the glycemic index, which means they assist control blood sugar.
It also includes a variety of phytonutrients that have antioxidant activity.
It is extremely fine supply of vitamin B6 and a fine supply of potassium, vitamin C, copper, manganese, niacin, dietary fiber, phosphorus, and pantothenic acid.
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",200 g,g,200 g,1,1,34.21,26,Fresho,India,['400058250001'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40005825_5-fresho-ready-to-cook-potato-french-fries.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"It is an exceptionally healthful low calorie, high fiber food that offers significant protection against cardiovascular disease and cancer.
It helps to lower the blood pressure and lower bad cholesterol and keep arteries clear.
Vitamin B6 in potatoes contributes to cellular renewal, a healthy nervous system, and balanced mood.",Ready to cook,"[{'EAN Code': '400058250001'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Red Cabbage - Grated, 200 g","Red cabbages are round and wrapped in purplish red leaf layers with a more peppery and bold flavour compared to green ones.
Leaves are coarser as they have less water content.",200 g,g,200 g,1,1,38.16,29,Fresho,India,['40005831'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40005831_3-fresho-red-cabbage-grated.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Anthocyanin, present in red cabbages acts as digestive aid and is rich in antioxidants.
It reduces the risk of osteoporosis by maintaing bone health and also has anti aging properties",-,"[{'EAN Code': '40005831'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Ridge Gourd - Diced, 300 g","Fresho delivers at your doorstep freshly diced ridge gourds, making your preparations much easier and quicker by saving you the hassle of peeling and dicing.",300 g,g,300 g,1,1,65.79,50,Fresho,India,['20004774'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_20004774_3-fresho-ridge-gourd-diced.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Ridge Gourds help in weight loss.
Consumption of its juice is a remedy for jaundice.
Purifies the blood, strengthenes liver functioning, relieves from intoxication.
Regulates blood glucose levels.",-,"[{'EAN Code': '20004774'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Ridge Gourd - Organically Grown (Loose), 1 kg","It Is Organically Grown And Handpicked From Farm
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",1 kg,kg,1 kg,1,1,121.05,92,Fresho,India,['40022645'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40022645_5-fresho-ridge-gourd-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40022645-2_2-fresho-ridge-gourd-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40022645-3_1-fresho-ridge-gourd-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40022645-4_1-fresho-ridge-gourd-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40022645-5_1-fresho-ridge-gourd-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40022645'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034'}]","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Ridge Gourd - Organically Grown (Loose), 500 g","Fresho Organic products are organically grown and handpicked by expert. Ridge Gourd is a soft and cylindrical shaped green vegetable which is extensively used in Indian cuisine. It is slightly sugary in taste. It is very rich in dietary fiber and all the vital elements like Vit-C, Zinc, Thiamin, Magnesium, Iron and Riboflavin. Product image shown is for representation purpose only, the actual product may vary based on season, produce & availability.",500 g,g,500 g,1,1,51.32,51.32,Fresho,India,['50000546'],-,https://datalabs.siva3.io/image/Eunimart_groceries_50000546_7-fresho-ridge-gourd-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_50000546-2_3-fresho-ridge-gourd-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_50000546-3_2-fresho-ridge-gourd-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_50000546-4_2-fresho-ridge-gourd-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_50000546-5_1-fresho-ridge-gourd-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Ridge Gourd is rich in fiber content, zinc, iron, phosphorus, magnesium, Vitamin A, thiamin and zinc. These are easy to digest and help in improving liver health and purification of blood.",Ridge gourd is cooked as a vegetable and made into various types of curries.,"[{'EAN Code': '50000546'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Ridge Gourd - Sliced, 200 g","Fresho delivers at your doorstep freshly sliced ridge gourds, making your preparations much easier and quicker because we value your time!",200 g,g,200 g,1,1,50,38,Fresho,India,['40005837'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40005837_11-fresho-ridge-gourd-sliced.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Ridge Gourds help in weight loss and the consumption of its juice is a remedy for jaundice.
They help purify the blood, strengthen liver functioning, relieves from intoxication and regulates blood glucose levels.",-,"[{'EAN Code': '40005837'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Ridge Gourd, 1 kg","Ridge Gourds are long vegetables with a ridged dark green skin and white spongy flesh that contains numerous seeds inside.
They are rich in fiber and very prominent in Indian cooking.
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/1347/narkel-diye-jhinge-ridge-gourd-subzi-with-coconut/",1 kg,kg,1 kg,1,1,88.16,67,Fresho,India,['10000175'],-,https://datalabs.siva3.io/image/Eunimart_groceries_75_15-fresho-ridge-gourd.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_75-2_6-fresho-ridge-gourd.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_75-3_2-fresho-ridge-gourd.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_75-4_1-fresho-ridge-gourd.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_75-5_1-fresho-ridge-gourd.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Ridge Gourds help in weight loss. Consumption of its juice is a remedy for jaundice.
It purifies the blood, strengthens liver functioning, relieves from intoxication and regulates blood glucose levels.",-,"[{'EAN Code': '10000175'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Ridge Gourd, 1 kg","Ridge Gourds are long vegetables with a ridged dark green skin and white spongy flesh that contains numerous seeds inside.
They are rich in fiber and very prominent in Indian cooking.
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/1347/narkel-diye-jhinge-ridge-gourd-subzi-with-coconut/",1 kg,kg,1 kg,1,1,88.16,67,Fresho,India,['10000175'],-,https://datalabs.siva3.io/image/Eunimart_groceries_75_15-fresho-ridge-gourd.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_75-2_6-fresho-ridge-gourd.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_75-3_2-fresho-ridge-gourd.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_75-4_1-fresho-ridge-gourd.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_75-5_1-fresho-ridge-gourd.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Ridge Gourds help in weight loss. Consumption of its juice is a remedy for jaundice.
It purifies the blood, strengthens liver functioning, relieves from intoxication and regulates blood glucose levels.",-,"[{'EAN Code': '10000175'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Rosemary, 10 g","Bright, spiny and green, needle like rosemary leaves release an aromatic blast while cooking.
Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/1959/green-quinoa-in-cheese/",10 g,g,10 g,1,1,39.47,39.47,Fresho,India,['40026326'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40026326_2-fresho-rosemary.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Rosemary leaves are antifungal, antibacterial, anti-inflammatory, and antiseptic.
They help fight cancer, improve memory and blood circulation.
They also help reduce muscle pain and promote hair growth.",-,"[{'EAN Code': '40026326'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Sambar Onion - Organically Grown, Rich In Antioxidants, 1 kg","Onion can fill your kitchen with a thick spicy aroma. It is a common base vegetable in most Indian dishes, thanks to the wonderful flavour that it adds to any dish. Also, known as button onions, Sambar Onions are relatively smaller onions with a mild flavour and slightly sweet taste.",1 kg,kg,1 kg,1,1,90.79,69,Bigbasket,India,['40246415'],['10015042002228'],https://datalabs.siva3.io/image/Eunimart_groceries_40246415_1-fresho-sambar-onion-organically-grown-rich-in-antioxidants.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40246415'}, {'FSSAI No': '10015042002228'}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Sambar Onion - Organically Grown, Rich In Antioxidants, 1 kg","Onion can fill your kitchen with a thick spicy aroma. It is a common base vegetable in most Indian dishes, thanks to the wonderful flavour that it adds to any dish. Also, known as button onions, Sambar Onions are relatively smaller onions with a mild flavour and slightly sweet taste.",1 kg,kg,1 kg,1,1,90.79,69,Bigbasket,India,['40246415'],['10015042002228'],https://datalabs.siva3.io/image/Eunimart_groceries_40246415_1-fresho-sambar-onion-organically-grown-rich-in-antioxidants.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40246415'}, {'FSSAI No': '10015042002228'}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Sambar Onion - Peeled (Small Onion), 200 g","Also known as button onions, Sambar Onions are relatively smaller onions with mild flavour and slightly sweet taste.
Fresho delivers at your doorstep freshly peeled sambar onions, making your preparations much easier and quicker because we value your time!",200 g,g,200 g,1,1,47.37,36,Fresho,India,['40005819'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40005819_5-fresho-sambar-onion-peeled-small-onion.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Sambar Onions contain high amounts of fibre and flavonoids.
They can heal infections and reduces inflammation.
They also have antioxidant properties that helps to prevent cancer, digestive and heart diseases.",-,"[{'EAN Code': '40005819'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Snake Gourd - Organically Grown (Loose), 250 g","Fresho Organic products are organically grown and handpicked by expert.
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",250 g,g,250 g,1,1,20.72,20.72,Fresho,India,['40047658'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40047658_3-fresho-snake-gourd-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40047658-2_1-fresho-snake-gourd-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40047658-3_1-fresho-snake-gourd-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40047658-4_1-fresho-snake-gourd-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40047658'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
