L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Ingredients
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Strawberry - Organically Grown, 200 g","Fresho Strawberries are bright red fruits with juicy texture inside.
Comes with a unique tangy-sweet taste that lingers on your mouth.",200 g,g,200 g,1,1,90.79,69,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['40099244'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40099244_1-fresho-strawberry-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Strawberries are a storehouse of antioxidants and vitamin C, alongside essential minerals and dietary fiber.",-,"[{'EAN Code': '40099244'}, {'Country of origin': 'India'}]",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Strawberry, 200 g","Extremely juicy and syrupy, these conical heart shaped fruits have seeds on the skin that give them a unique texture. With a blend of sweet-tart flavour, these are everyone's favourite berries.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/970/strawberry-cheesecake/",200 g,g,200 g,1,1,85.53,65,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['1000026300'],-,https://datalabs.siva3.io/image/Eunimart_groceries_263_12-fresho-strawberry.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_263-2_8-fresho-strawberry.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_263-3_1-fresho-strawberry.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Strawberries improve heart function.They are rich in antioxidants and detoxifiers, which reduce arthritis and gout pain.
Folic acid present in strawberries is necessary for pregnant women as it helps prevent birth defects. They maintain bone, skin, hair and eye health.
Crushed strawberry mixed with baking soda acts as a natural teeth whitener.",-,"[{'EAN Code': '1000026300'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Sugarcane - Diced, 200 g","A box of our uniformly diced fresho sugar cane can be snacked anytime!
The white flesh of sugarcanes with sharp fibres are chewy, juicy and sweet to taste.
Sugarcane juice is very refreshing in hot summers and is a coolent.",200 g,g,200 g,1,1,38.16,29,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['40018977'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40018977_9-fresho-sugarcane-diced.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Sugarcanes keep the body hydrated and gives instant energy. They are effective in fighting against cancer.
Sugar cane with lime juice and coconut water treats Urinary Tract Infections and other kidney disorders.
They protect against tooth decay, bad breath and clears acne.",-,"[{'EAN Code': '40018977'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Sugarcane, 1 pc","The white flesh of sugarcanes with sharp fibres are chewy, juicy and sweet to taste.
Sugarcane juice is very refreshing in hot summers and is a coolant during those scorching summer heat.",1 pc,pcs,1 pc,1,1,11.18,8.5,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['10000592'],-,https://datalabs.siva3.io/image/Eunimart_groceries_592_10-fresho-sugarcane.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_592-2_16-fresho-sugarcane.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_592-3_3-fresho-sugarcane.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_592-4_1-fresho-sugarcane.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Sugarcanes keep the body hydrated and gives instant energy. They are effective in fighting against cancer.
Sugarcane with lime juice and coconut water treats Urinary Tract Infections and other kidney disorders.
They protect against tooth decay and bad breath and clears acne.",-,"[{'EAN Code': '10000592'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Sun Melon, 1 pc 700 g - 1.5 kg","A fruit that comes with buttery yellow skin and translucent flesh, Sun melon has a sweet aroma and flavour. When the melon is ripe, its hard rind turns bright yellow.
Sun melon are oblong with gently blunted ends. The fruit's seeds are sweet to taste.",1 pc 700 g - 1.5 kg,pcs,1 pc 700 g - 1.5 kg,1,1,64.47,49,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['30007325'],-,https://datalabs.siva3.io/image/Eunimart_groceries_30007325_4-fresho-sun-melon.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sun melons are rich in Vitamin A and C. They regulate heartbeat and prevent stroke.,-,"[{'EAN Code': '30007325'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Tamarind - Sweet, 225 g","Sweet tamarind is bean shaped with brown to clay coloured skin. Flesh inside the pod is tender, succulent and sweet.Tamarinds include small amounts of a mixture of vitamins, including vitamins A, C, E and K.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/642/dahi-vada/",225 g,g,225 g,1,1,164.47,112.5,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",Thailand,['8050519873512'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40004344_17-fresho-tamarind-sweet.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40004344-2_1-fresho-tamarind-sweet.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40004344-3_1-fresho-tamarind-sweet.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40004344-4_1-fresho-tamarind-sweet.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Sweet tamarind helps in the production of stress hormones that reduces stress and keeps the body calm.
Helps in wound healing and relieves chronic diarrhea. Treats thyroid and arthritis.",-,"[{'EAN Code': '8050519873512'}, {'Country of origin': 'Thailand'}, {'Sourced & Marketed by': 'INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034'}]","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Tender Coconut, 5 pcs (5 kg - 8 kg)","Young, fresh and healthy tender coconuts are a pure, tasty and nutritious energy drink that keeps body hydrated round the clock.
Tender coconut is the most refreshing drink and best to quench your thirst in the summer.
Tender coconut has antioxidant properties which help to protect the body from free radicals.
It helps to lower blood pressure level, prevent kidney stone, and support heart health.
Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/897/tender-coconut-souffle/",5 pcs (5 kg - 8 kg),pcs,5 pcs (5 kg - 8 kg),5,1,254.4,175,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['1221868'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_221868_1-fresho-tender-coconut.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Coconuts are a source of quick energy and refreshment. They improve digestion and immune system health.
They also prevent heart diseases by increasing good cholesterol and protect cells from cancer and ageing as they contain Cytokinin.",-,"[{'EAN Code': '1221868'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': ''}, {'Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Tender Coconut, 5 pcs (5 kg - 8 kg)","Young, fresh and healthy tender coconuts are a pure, tasty and nutritious energy drink that keeps body hydrated round the clock.
Tender coconut is the most refreshing drink and best to quench your thirst in the summer.
Tender coconut has antioxidant properties which help to protect the body from free radicals.
It helps to lower blood pressure level, prevent kidney stone, and support heart health.
Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/897/tender-coconut-souffle/",5 pcs (5 kg - 8 kg),pcs,5 pcs (5 kg - 8 kg),5,1,254.4,175,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['1221868'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_221868_1-fresho-tender-coconut.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Coconuts are a source of quick energy and refreshment. They improve digestion and immune system health.
They also prevent heart diseases by increasing good cholesterol and protect cells from cancer and ageing as they contain Cytokinin.",-,"[{'EAN Code': '1221868'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': ''}, {'Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Tender Coconut, 5 pcs (5 kg - 8 kg)","Young, fresh and healthy tender coconuts are a pure, tasty and nutritious energy drink that keeps body hydrated round the clock.
Tender coconut is the most refreshing drink and best to quench your thirst in the summer.
Tender coconut has antioxidant properties which help to protect the body from free radicals.
It helps to lower blood pressure level, prevent kidney stone, and support heart health.
Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/897/tender-coconut-souffle/",5 pcs (5 kg - 8 kg),pcs,5 pcs (5 kg - 8 kg),5,1,254.4,175,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['1221868'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_221868_1-fresho-tender-coconut.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Coconuts are a source of quick energy and refreshment. They improve digestion and immune system health.
They also prevent heart diseases by increasing good cholesterol and protect cells from cancer and ageing as they contain Cytokinin.",-,"[{'EAN Code': '1221868'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': ''}, {'Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Tender Jackfruit, 1 pc","Tender Jackfruit is a large sized, bright green-spiny skinned fruit.
When cut open, there are numerous soft golden yellow bulbs of pulp, with a meaty texture and a flavour that is similar to a blend of tart banana and pineapple.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/127/kathal-ki-subzi/",1 pc,pcs,1 pc,1,1,98.68,75,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['20001029'],-,https://datalabs.siva3.io/image/Eunimart_groceries_20001029_9-fresho-tender-jackfruit.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20001029-2_16-fresho-tender-jackfruit.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20001029-3_2-fresho-tender-jackfruit.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Tender jackfruit consists of a lot of fibre, minerals and antioxidants.
What makes this fruit unique is its high protein content. It also helps control diabetes.",-,"[{'EAN Code': '20001029'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Totapuri Mango (Loose), 1 kg","With a parrot-like beak at the fruit tip, greenish yellow skinned Totapuri is a perfect blend of sweetness and tartness.
It has a rich aromatic flavour.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/2307/mango-chhunda/ 
Calcium Carbide is not used in the ripening process of the mangoes.",1 kg,kg,1 kg,1,1,136.84,104,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['10000590'],-,https://datalabs.siva3.io/image/Eunimart_groceries_590_11-fresho-totapuri-mango.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Good for blood and reduces weight.
It is rich in anti-oxidants.
It is a good source of vitamin A, C and Potassium.",-,"[{'EAN Code': '10000590'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Totapuri Mango (Loose), 1 kg","With a parrot-like beak at the fruit tip, greenish yellow skinned Totapuri is a perfect blend of sweetness and tartness.
It has a rich aromatic flavour.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/2307/mango-chhunda/ 
Calcium Carbide is not used in the ripening process of the mangoes.",1 kg,kg,1 kg,1,1,136.84,104,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['10000590'],-,https://datalabs.siva3.io/image/Eunimart_groceries_590_11-fresho-totapuri-mango.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Good for blood and reduces weight.
It is rich in anti-oxidants.
It is a good source of vitamin A, C and Potassium.",-,"[{'EAN Code': '10000590'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Watermelon - Organically Grown (Loose), 1 pc (approx. 1 -3 kg)","With greenish black to smooth dark green surface, we selectively pick organically grown watermelons from the best farms
These watermelons have juicy, sweet and grainy textured flesh filled with 12-14% of sugar content, making it a healthy alternative to sugary carbonated drinks.
Flesh colour of these are pink to red with dark brown/black seeds.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1181/watermelon-mocktail/",1 pc (approx. 1 -3 kg),pcs,1 pc (approx. 1 -3 kg),1,1,104.61,79.5,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['40023482'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40023482_8-fresho-watermelon-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40023482-2_1-fresho-watermelon-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40023482-3_1-fresho-watermelon-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40023482-4_1-fresho-watermelon-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Watermelons have excellent hydrating properties with 90% water content.
Rich in anti-oxidant flavonoids that protects against prostate, breast, colon, pancreatic and lung cancers.
They are an excellent source of lycopene which protects skin against harmful UV rays.
It is also a great source for A, C, B-complex vitamins, iron and fiber which boosts body metabolism.",-,"[{'EAN Code': '40023482'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034'}]","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034",-,-,-
